"Fecha","ID","Producto","Tipo","Ventas","Unidades"
2025-08-13,506,"Viche","Bebida",229900,4
2025-08-13,507,"Artesanias en cana","Artesanias",32614,4
2025-08-13,508,"Marranita","Comida",46334,3
2025-08-13,509,"Curao","Bebida",229595,1
2025-08-13,510,"Aborrajado","Comida",42265,4
2025-08-13,511,"Empanada de Piangua","Comida",19380,5
2025-08-13,512,"Marimba de Chonta","Artesanias",456775,2
2025-08-13,513,"Marranita","Comida",44145,5
2025-08-13,514,"Tomaseca","Bebida",287120,1
2025-08-13,515,"Curao","Bebida",258653,2
2025-08-13,516,"Empanada de Piangua","Comida",22933,1
2025-08-13,517,"Viche","Bebida",191567,2
2025-08-13,518,"Curao","Bebida",297435,3
2025-08-13,519,"Empanada de Piangua","Comida",21326,3
2025-08-13,520,"Marimba de Chonta","Artesanias",467551,1
2025-08-13,521,"Tomaseca","Bebida",160551,4
2025-08-13,522,"Viche","Bebida",268151,3
2025-08-13,523,"Curao","Bebida",208633,2
2025-08-13,524,"Artesanias en cana","Artesanias",76052,4
2025-08-13,525,"Limonada de Cana","Bebida",20365,1
2025-08-13,526,"Curao","Bebida",238402,3
2025-08-13,527,"Marranita","Comida",43520,5
2025-08-13,528,"Artesanias en cana","Artesanias",58361,3
2025-08-13,529,"Marimba de Chonta","Artesanias",316541,4
2025-08-13,530,"Viche","Bebida",196379,2
2025-08-13,531,"Panuelos","Artesanias",27639,5
2025-08-13,532,"Sombrero de Palma","Artesanias",356641,5
2025-08-13,533,"Curao","Bebida",332970,2
2025-08-13,534,"Encocado de Camarones","Comida",25602,1
2025-08-13,535,"Tomaseca","Bebida",207323,3
2025-08-13,536,"Artesanias en cana","Artesanias",37262,3
2025-08-13,537,"Encocado de Camarones","Comida",25833,4
2025-08-13,538,"Artesanias en cana","Artesanias",56497,1
2025-08-13,539,"Panuelos","Artesanias",77971,4
2025-08-13,540,"Aborrajado","Comida",41007,4
2025-08-13,541,"Panuelos","Artesanias",30469,3
2025-08-13,542,"Aborrajado","Comida",37723,1
2025-08-13,543,"Artesanias en cana","Artesanias",65972,3
2025-08-13,544,"Sombrero de Palma","Artesanias",349113,5
2025-08-13,545,"Marranita","Comida",45091,5
2025-08-13,546,"Sombrero de Palma","Artesanias",365052,4
2025-08-13,547,"Marimba de Chonta","Artesanias",434819,4
2025-08-13,548,"Limonada de Cana","Bebida",21119,4
2025-08-13,549,"Marranita","Comida",43582,1
2025-08-13,550,"Sombrero de Palma","Artesanias",359498,5
2025-08-13,551,"Tomaseca","Bebida",244480,5
2025-08-13,552,"Marranita","Comida",41433,4
2025-08-13,553,"Artesanias en cana","Artesanias",57064,2
2025-08-13,554,"Sombrero de Palma","Artesanias",377643,2
2025-08-13,555,"Encocado de Camarones","Comida",22354,3
2025-08-13,556,"Tomaseca","Bebida",280702,1
2025-08-13,557,"Aborrajado","Comida",38822,2
2025-08-13,558,"Marranita","Comida",35441,3
2025-08-13,559,"Tomaseca","Bebida",258618,5
2025-08-13,560,"Viche","Bebida",262468,5
2025-08-13,561,"Curao","Bebida",254048,2
2025-08-13,562,"Viche","Bebida",271837,5
2025-08-13,563,"Empanada de Piangua","Comida",18203,3
2025-08-13,564,"Encocado de Camarones","Comida",20458,1
2025-08-13,565,"Limonada de Cana","Bebida",22913,2
2025-08-13,566,"Limonada de Cana","Bebida",22202,4
2025-08-13,567,"Encocado de Camarones","Comida",33549,1
2025-08-13,568,"Marranita","Comida",37774,2
2025-08-13,569,"Sombrero de Palma","Artesanias",386406,4
2025-08-13,570,"Artesanias en cana","Artesanias",22483,3
2025-08-13,571,"Encocado de Camarones","Comida",27791,2
2025-08-13,572,"Marimba de Chonta","Artesanias",408713,4
2025-08-13,573,"Aborrajado","Comida",42226,3
2025-08-13,574,"Sombrero de Palma","Artesanias",381833,3
2025-08-13,575,"Panuelos","Artesanias",70928,4
2025-08-13,576,"Encocado de Camarones","Comida",27005,5
2025-08-13,577,"Panuelos","Artesanias",55957,3
2025-08-13,578,"Encocado de Camarones","Comida",30043,2
2025-08-13,579,"Encocado de Camarones","Comida",28092,4
2025-08-13,580,"Sombrero de Palma","Artesanias",321916,2
2025-08-13,581,"Viche","Bebida",209078,1
2025-08-13,582,"Empanada de Piangua","Comida",17441,3
2025-08-13,583,"Aborrajado","Comida",37192,1
2025-08-13,584,"Tomaseca","Bebida",189355,3
2025-08-13,585,"Sombrero de Palma","Artesanias",373429,5
2025-08-13,586,"Tomaseca","Bebida",180795,5
2025-08-13,587,"Limonada de Cana","Bebida",19829,5
2025-08-13,588,"Sombrero de Palma","Artesanias",348671,1
2025-08-13,589,"Marranita","Comida",44837,1
2025-08-13,590,"Panuelos","Artesanias",23429,4
2025-08-13,591,"Tomaseca","Bebida",190496,2
2025-08-13,592,"Encocado de Camarones","Comida",23296,4
2025-08-13,593,"Marimba de Chonta","Artesanias",362719,2
2025-08-13,594,"Marimba de Chonta","Artesanias",450083,2
2025-08-13,595,"Empanada de Piangua","Comida",19317,1
2025-08-13,596,"Viche","Bebida",263355,2
2025-08-13,597,"Encocado de Camarones","Comida",25399,4
2025-08-13,598,"Marranita","Comida",46741,4
2025-08-13,599,"Limonada de Cana","Bebida",22323,3
2025-08-13,600,"Marranita","Comida",38192,3
2025-08-13,601,"Marranita","Comida",46850,2
2025-08-13,602,"Curao","Bebida",321572,2
2025-08-13,603,"Marranita","Comida",37809,3
2025-08-13,604,"Curao","Bebida",256491,1
2025-08-13,605,"Panuelos","Artesanias",46811,5
2025-08-13,606,"Aborrajado","Comida",35272,1
2025-08-13,607,"Sombrero de Palma","Artesanias",360835,2
2025-08-13,608,"Aborrajado","Comida",37794,4
2025-08-13,609,"Panuelos","Artesanias",25950,4
2025-08-13,610,"Panuelos","Artesanias",66187,5
2025-08-13,611,"Viche","Bebida",146159,3
2025-08-13,612,"Empanada de Piangua","Comida",20920,3
2025-08-13,613,"Viche","Bebida",170218,2
2025-08-13,614,"Empanada de Piangua","Comida",22151,3
2025-08-13,615,"Panuelos","Artesanias",53561,2
2025-08-13,616,"Sombrero de Palma","Artesanias",323241,4
2025-08-13,617,"Tomaseca","Bebida",310819,3
2025-08-13,618,"Encocado de Camarones","Comida",29573,4
2025-08-13,619,"Curao","Bebida",234364,5
2025-08-13,620,"Empanada de Piangua","Comida",16409,3
2025-08-13,621,"Artesanias en cana","Artesanias",29718,3
2025-08-13,622,"Viche","Bebida",204462,1
2025-08-13,623,"Encocado de Camarones","Comida",32736,1
2025-08-13,624,"Sombrero de Palma","Artesanias",374449,3
2025-08-13,625,"Sombrero de Palma","Artesanias",361644,2
2025-08-13,626,"Marimba de Chonta","Artesanias",402228,4
2025-08-13,627,"Encocado de Camarones","Comida",33928,2
2025-08-13,628,"Artesanias en cana","Artesanias",69587,4
2025-08-13,629,"Tomaseca","Bebida",260748,2
2025-08-13,630,"Panuelos","Artesanias",65616,5
2025-08-13,631,"Marimba de Chonta","Artesanias",354855,2
2025-08-13,632,"Viche","Bebida",235724,4
2025-08-13,633,"Curao","Bebida",298921,2
2025-08-13,634,"Marimba de Chonta","Artesanias",374676,5
2025-08-13,635,"Encocado de Camarones","Comida",20755,3
2025-08-13,636,"Curao","Bebida",362754,3
2025-08-13,637,"Panuelos","Artesanias",48679,5
2025-08-13,638,"Marranita","Comida",36981,2
2025-08-13,639,"Sombrero de Palma","Artesanias",383685,1
2025-08-13,640,"Tomaseca","Bebida",186838,2
2025-08-13,641,"Panuelos","Artesanias",50001,5
2025-08-13,642,"Encocado de Camarones","Comida",26681,2
2025-08-13,643,"Aborrajado","Comida",37633,3
2025-08-13,644,"Artesanias en cana","Artesanias",44986,4
2025-08-13,645,"Marimba de Chonta","Artesanias",314317,4
2025-08-13,646,"Viche","Bebida",201257,1
2025-08-13,647,"Aborrajado","Comida",36078,2
2025-08-13,648,"Panuelos","Artesanias",40741,4
2025-08-13,649,"Encocado de Camarones","Comida",21072,2
2025-08-13,650,"Tomaseca","Bebida",244671,4
2025-08-13,651,"Panuelos","Artesanias",42085,2
2025-08-13,652,"Marranita","Comida",45052,1
2025-08-13,653,"Artesanias en cana","Artesanias",67516,4
2025-08-13,654,"Marimba de Chonta","Artesanias",409690,3
2025-08-13,655,"Tomaseca","Bebida",256175,5
2025-08-13,656,"Artesanias en cana","Artesanias",39275,5
2025-08-13,657,"Curao","Bebida",229165,4
2025-08-13,658,"Aborrajado","Comida",42500,2
2025-08-13,659,"Empanada de Piangua","Comida",18039,4
2025-08-13,660,"Tomaseca","Bebida",236068,3
2025-08-13,661,"Aborrajado","Comida",37649,2
2025-08-13,662,"Panuelos","Artesanias",63298,3
2025-08-13,663,"Marranita","Comida",36332,3
2025-08-13,664,"Aborrajado","Comida",38782,5
2025-08-13,665,"Panuelos","Artesanias",20896,5
2025-08-13,666,"Sombrero de Palma","Artesanias",390846,1
2025-08-13,667,"Marimba de Chonta","Artesanias",324003,3
2025-08-13,668,"Marranita","Comida",38009,4
2025-08-13,669,"Aborrajado","Comida",40315,2
2025-08-13,670,"Viche","Bebida",161192,1
2025-08-13,671,"Curao","Bebida",276582,4
2025-08-13,672,"Encocado de Camarones","Comida",21529,4
2025-08-13,673,"Panuelos","Artesanias",66382,4
2025-08-13,674,"Viche","Bebida",193908,2
2025-08-13,675,"Artesanias en cana","Artesanias",45603,3
2025-08-13,676,"Encocado de Camarones","Comida",34084,5
2025-08-13,677,"Empanada de Piangua","Comida",16139,2
2025-08-13,678,"Viche","Bebida",180384,5
2025-08-13,679,"Marimba de Chonta","Artesanias",468450,5
2025-08-13,680,"Viche","Bebida",197247,5
2025-08-13,681,"Artesanias en cana","Artesanias",56501,4
2025-08-13,682,"Artesanias en cana","Artesanias",67430,1
2025-08-13,683,"Marranita","Comida",41026,2
2025-08-13,684,"Sombrero de Palma","Artesanias",335968,5
2025-08-13,685,"Marranita","Comida",45912,1
2025-08-13,686,"Sombrero de Palma","Artesanias",322189,1
2025-08-13,687,"Sombrero de Palma","Artesanias",373472,3
2025-08-13,688,"Encocado de Camarones","Comida",30152,4
2025-08-13,689,"Viche","Bebida",252758,4
2025-08-13,690,"Marimba de Chonta","Artesanias",327321,2
2025-08-13,691,"Empanada de Piangua","Comida",21858,1
2025-08-13,692,"Sombrero de Palma","Artesanias",326293,4
2025-08-13,693,"Sombrero de Palma","Artesanias",355871,1
2025-08-13,694,"Tomaseca","Bebida",300445,3
2025-08-13,695,"Marranita","Comida",43063,3
2025-08-13,696,"Encocado de Camarones","Comida",25407,2
2025-08-13,697,"Panuelos","Artesanias",61250,5
2025-08-13,698,"Sombrero de Palma","Artesanias",357642,2
2025-08-13,699,"Sombrero de Palma","Artesanias",344235,3
2025-08-13,700,"Limonada de Cana","Bebida",19798,3
2025-08-13,701,"Panuelos","Artesanias",76861,5
2025-08-13,702,"Marimba de Chonta","Artesanias",314161,1
2025-08-13,703,"Aborrajado","Comida",36046,1
2025-08-13,704,"Tomaseca","Bebida",229122,2
2025-08-13,705,"Tomaseca","Bebida",258555,1
2025-08-13,706,"Marranita","Comida",36805,5
2025-08-13,707,"Encocado de Camarones","Comida",31469,3
2025-08-13,708,"Panuelos","Artesanias",72448,1
2025-08-13,709,"Viche","Bebida",154676,5
2025-08-13,710,"Empanada de Piangua","Comida",21193,5
2025-08-13,711,"Sombrero de Palma","Artesanias",368871,4
2025-08-13,712,"Empanada de Piangua","Comida",18504,1
2025-08-13,713,"Curao","Bebida",316748,3
2025-08-13,714,"Tomaseca","Bebida",244613,4
2025-08-13,715,"Empanada de Piangua","Comida",18527,2
2025-08-13,716,"Sombrero de Palma","Artesanias",370673,2
2025-08-13,717,"Aborrajado","Comida",40862,4
2025-08-13,718,"Panuelos","Artesanias",34897,5
2025-08-13,719,"Viche","Bebida",265814,2
2025-08-13,720,"Encocado de Camarones","Comida",20118,5
2025-08-13,721,"Artesanias en cana","Artesanias",74137,3
2025-08-13,722,"Sombrero de Palma","Artesanias",317120,5
2025-08-13,723,"Marranita","Comida",39615,2
2025-08-13,724,"Sombrero de Palma","Artesanias",324312,5
2025-08-13,725,"Empanada de Piangua","Comida",17538,5
2025-08-13,726,"Encocado de Camarones","Comida",33854,3
2025-08-13,727,"Artesanias en cana","Artesanias",73422,5
2025-08-13,728,"Panuelos","Artesanias",56688,5
2025-08-13,729,"Panuelos","Artesanias",21940,5
2025-08-13,730,"Curao","Bebida",334056,4
2025-08-13,731,"Artesanias en cana","Artesanias",76291,1
2025-08-13,732,"Empanada de Piangua","Comida",22741,1
2025-08-13,733,"Sombrero de Palma","Artesanias",369899,5
2025-08-13,734,"Marimba de Chonta","Artesanias",360483,1
2025-08-13,735,"Empanada de Piangua","Comida",21240,1
2025-08-13,736,"Sombrero de Palma","Artesanias",372671,4
2025-08-13,737,"Marimba de Chonta","Artesanias",327122,2
2025-08-13,738,"Sombrero de Palma","Artesanias",345532,2
2025-08-13,739,"Panuelos","Artesanias",25039,3
2025-08-13,740,"Encocado de Camarones","Comida",28428,4
2025-08-13,741,"Curao","Bebida",378299,1
2025-08-13,742,"Aborrajado","Comida",35460,3
2025-08-13,743,"Artesanias en cana","Artesanias",70252,5
2025-08-13,744,"Encocado de Camarones","Comida",33072,4
2025-08-13,745,"Panuelos","Artesanias",46225,3
2025-08-13,746,"Curao","Bebida",232374,1
2025-08-13,747,"Artesanias en cana","Artesanias",58858,5
2025-08-13,748,"Marimba de Chonta","Artesanias",320340,1
2025-08-13,749,"Limonada de Cana","Bebida",21307,2
2025-08-13,750,"Tomaseca","Bebida",286717,5
2025-08-13,751,"Artesanias en cana","Artesanias",27392,4
2025-08-13,752,"Tomaseca","Bebida",302407,4
2025-08-13,753,"Sombrero de Palma","Artesanias",364372,5
2025-08-13,754,"Empanada de Piangua","Comida",21998,2
2025-08-13,755,"Limonada de Cana","Bebida",22913,2
2025-08-13,756,"Curao","Bebida",379644,4
2025-08-13,757,"Curao","Bebida",231299,2
2025-08-13,758,"Empanada de Piangua","Comida",19509,5
2025-08-13,759,"Limonada de Cana","Bebida",23386,3
2025-08-13,760,"Sombrero de Palma","Artesanias",315247,2
2025-08-13,761,"Marimba de Chonta","Artesanias",440468,4
2025-08-13,762,"Aborrajado","Comida",40827,5
2025-08-13,763,"Curao","Bebida",347244,1
2025-08-13,764,"Artesanias en cana","Artesanias",42054,5
2025-08-13,765,"Viche","Bebida",194534,3
2025-08-13,766,"Viche","Bebida",198822,4
2025-08-13,767,"Sombrero de Palma","Artesanias",355261,5
2025-08-13,768,"Viche","Bebida",152320,3
2025-08-13,769,"Tomaseca","Bebida",215141,4
2025-08-13,770,"Artesanias en cana","Artesanias",66886,3
2025-08-13,771,"Marimba de Chonta","Artesanias",459245,5
2025-08-13,772,"Viche","Bebida",194385,5
2025-08-13,773,"Artesanias en cana","Artesanias",75888,5
2025-08-13,774,"Artesanias en cana","Artesanias",21486,1
2025-08-13,775,"Marranita","Comida",39627,4
2025-08-13,776,"Tomaseca","Bebida",224014,4
2025-08-13,777,"Viche","Bebida",195230,3
2025-08-13,778,"Marranita","Comida",45279,4
2025-08-13,779,"Marranita","Comida",44173,5
2025-08-13,780,"Marimba de Chonta","Artesanias",386128,3
2025-08-13,781,"Empanada de Piangua","Comida",23003,4
2025-08-13,782,"Marimba de Chonta","Artesanias",408795,1
2025-08-13,783,"Empanada de Piangua","Comida",19196,4
2025-08-13,784,"Marranita","Comida",46694,1
2025-08-13,785,"Panuelos","Artesanias",28346,2
2025-08-13,786,"Marranita","Comida",38063,1
2025-08-13,787,"Limonada de Cana","Bebida",22190,2
2025-08-13,788,"Tomaseca","Bebida",179270,3
2025-08-13,789,"Artesanias en cana","Artesanias",52842,1
2025-08-13,790,"Limonada de Cana","Bebida",22827,1
2025-08-13,791,"Sombrero de Palma","Artesanias",367738,4
2025-08-13,792,"Viche","Bebida",153883,3
2025-08-13,793,"Viche","Bebida",166395,5
2025-08-13,794,"Viche","Bebida",169487,1
2025-08-13,795,"Limonada de Cana","Bebida",23093,3
2025-08-13,796,"Marranita","Comida",38814,4
2025-08-13,797,"Empanada de Piangua","Comida",16077,3
2025-08-13,798,"Marranita","Comida",38016,3
2025-08-13,799,"Empanada de Piangua","Comida",19407,4
2025-08-13,800,"Tomaseca","Bebida",262151,4
2025-08-13,801,"Marimba de Chonta","Artesanias",438224,4
2025-08-13,802,"Viche","Bebida",243272,1
2025-08-13,803,"Panuelos","Artesanias",30547,5
2025-08-13,804,"Artesanias en cana","Artesanias",32998,5
2025-08-13,805,"Artesanias en cana","Artesanias",24688,5
2025-08-13,806,"Encocado de Camarones","Comida",32876,1
2025-08-13,807,"Aborrajado","Comida",37723,4
2025-08-13,808,"Artesanias en cana","Artesanias",37786,5
2025-08-13,809,"Artesanias en cana","Artesanias",51892,3
2025-08-13,810,"Sombrero de Palma","Artesanias",383584,2
2025-08-13,811,"Limonada de Cana","Bebida",21588,4
2025-08-13,812,"Limonada de Cana","Bebida",21662,3
2025-08-13,813,"Sombrero de Palma","Artesanias",361644,2
2025-08-13,814,"Aborrajado","Comida",38439,3
2025-08-13,815,"Marranita","Comida",45017,5
2025-08-13,816,"Marimba de Chonta","Artesanias",449309,4
2025-08-13,817,"Marranita","Comida",43184,4
2025-08-13,818,"Empanada de Piangua","Comida",20900,3
2025-08-13,819,"Viche","Bebida",144291,5
2025-08-13,820,"Encocado de Camarones","Comida",27858,5
2025-08-13,821,"Empanada de Piangua","Comida",20279,4
2025-08-13,822,"Aborrajado","Comida",37461,3
2025-08-13,823,"Limonada de Cana","Bebida",22843,3
2025-08-13,824,"Panuelos","Artesanias",63341,4
2025-08-13,825,"Limonada de Cana","Bebida",21123,4
2025-08-13,826,"Marranita","Comida",39607,2
2025-08-13,827,"Curao","Bebida",255237,3
2025-08-13,828,"Tomaseca","Bebida",200889,1
2025-08-13,829,"Panuelos","Artesanias",70428,3
2025-08-13,830,"Curao","Bebida",239844,5
2025-08-13,831,"Curao","Bebida",223900,3
2025-08-13,832,"Curao","Bebida",380519,3
2025-08-13,833,"Aborrajado","Comida",37215,4
2025-08-13,834,"Limonada de Cana","Bebida",22788,4
2025-08-13,835,"Limonada de Cana","Bebida",19602,3
2025-08-13,836,"Encocado de Camarones","Comida",33940,4
2025-08-13,837,"Sombrero de Palma","Artesanias",328783,2
2025-08-13,838,"Curao","Bebida",346803,2
2025-08-13,839,"Marimba de Chonta","Artesanias",393027,3
2025-08-13,840,"Viche","Bebida",145972,5
2025-08-13,841,"Empanada de Piangua","Comida",22256,1
2025-08-13,842,"Viche","Bebida",210184,5
2025-08-13,843,"Limonada de Cana","Bebida",21580,2
2025-08-13,844,"Sombrero de Palma","Artesanias",361531,3
2025-08-13,845,"Tomaseca","Bebida",260830,2
2025-08-13,846,"Encocado de Camarones","Comida",28620,3
2025-08-13,847,"Encocado de Camarones","Comida",26181,5
2025-08-13,848,"Aborrajado","Comida",41526,5
2025-08-13,849,"Marranita","Comida",45924,5
2025-08-13,850,"Tomaseca","Bebida",232320,4
2025-08-13,851,"Artesanias en cana","Artesanias",57791,5
2025-08-13,852,"Limonada de Cana","Bebida",22659,2
2025-08-13,853,"Encocado de Camarones","Comida",26794,1
2025-08-13,854,"Aborrajado","Comida",35233,5
2025-08-13,855,"Tomaseca","Bebida",287230,1
2025-08-13,856,"Marimba de Chonta","Artesanias",439553,3
2025-08-13,857,"Marimba de Chonta","Artesanias",334318,3
2025-08-13,858,"Encocado de Camarones","Comida",34573,4
2025-08-13,859,"Marimba de Chonta","Artesanias",420940,4
2025-08-13,860,"Curao","Bebida",270215,2
2025-08-13,861,"Empanada de Piangua","Comida",17335,3
2025-08-13,862,"Artesanias en cana","Artesanias",19610,5
2025-08-13,863,"Sombrero de Palma","Artesanias",346502,4
2025-08-13,864,"Sombrero de Palma","Artesanias",356680,2
2025-08-13,865,"Marranita","Comida",45912,2
2025-08-13,866,"Encocado de Camarones","Comida",24050,5
2025-08-13,867,"Marimba de Chonta","Artesanias",396107,1
2025-08-13,868,"Encocado de Camarones","Comida",28241,2
2025-08-13,869,"Panuelos","Artesanias",40194,3
2025-08-13,870,"Limonada de Cana","Bebida",21639,2
2025-08-13,871,"Viche","Bebida",208832,1
2025-08-13,872,"Artesanias en cana","Artesanias",54730,4
2025-08-13,873,"Aborrajado","Comida",37602,1
2025-08-13,874,"Sombrero de Palma","Artesanias",323710,1
2025-08-13,875,"Encocado de Camarones","Comida",34319,3
2025-08-13,876,"Marimba de Chonta","Artesanias",340986,1
2025-08-13,877,"Marimba de Chonta","Artesanias",381880,5
2025-08-13,878,"Viche","Bebida",202328,5
2025-08-13,879,"Empanada de Piangua","Comida",18860,3
2025-08-13,880,"Viche","Bebida",267588,3
2025-08-13,881,"Marranita","Comida",40397,4
2025-08-13,882,"Curao","Bebida",353518,2
2025-08-13,883,"Viche","Bebida",151385,3
2025-08-13,884,"Limonada de Cana","Bebida",22612,1
2025-08-13,885,"Panuelos","Artesanias",23503,3
2025-08-13,886,"Panuelos","Artesanias",67105,4
2025-08-13,887,"Encocado de Camarones","Comida",19747,4
2025-08-13,888,"Marranita","Comida",43012,2
2025-08-13,889,"Empanada de Piangua","Comida",21224,1
2025-08-13,890,"Aborrajado","Comida",38579,3
2025-08-13,891,"Encocado de Camarones","Comida",31074,2
2025-08-13,892,"Aborrajado","Comida",36054,4
2025-08-13,893,"Limonada de Cana","Bebida",21119,1
2025-08-13,894,"Marimba de Chonta","Artesanias",390205,4
2025-08-13,895,"Marimba de Chonta","Artesanias",454273,2
2025-08-13,896,"Artesanias en cana","Artesanias",76556,4
2025-08-13,897,"Sombrero de Palma","Artesanias",314298,5
2025-08-13,898,"Aborrajado","Comida",38622,1
2025-08-13,899,"Empanada de Piangua","Comida",19438,5
2025-08-13,900,"Aborrajado","Comida",38622,2
2025-08-13,901,"Artesanias en cana","Artesanias",45533,4
2025-08-13,902,"Marimba de Chonta","Artesanias",407935,3
2025-08-13,903,"Limonada de Cana","Bebida",23347,2
2025-08-13,904,"Encocado de Camarones","Comida",35116,1
2025-08-13,905,"Encocado de Camarones","Comida",22553,2
2025-08-13,906,"Sombrero de Palma","Artesanias",378459,2
2025-08-13,907,"Panuelos","Artesanias",28362,1
